date,prefecture,area,visitors_relative,is_holiday,was_holiday
2020-01-01,北海道,北海道全域,86,TRUE,FALSE
2020-01-01,北海道,札幌市,89,TRUE,FALSE
2020-01-01,北海道,札幌市中央区,96,TRUE,FALSE
2020-01-02,北海道,北海道全域,105,FALSE,FALSE
2020-01-02,北海道,札幌市,108,FALSE,FALSE
2020-01-02,北海道,札幌市中央区,106,FALSE,FALSE
2020-01-03,北海道,北海道全域,98,FALSE,FALSE
2020-01-03,北海道,札幌市,92,FALSE,FALSE
2020-01-03,北海道,札幌市中央区,102,FALSE,FALSE
2020-01-04,北海道,北海道全域,106,TRUE,TRUE
2020-01-04,北海道,札幌市,103,TRUE,TRUE
2020-01-04,北海道,札幌市中央区,107,TRUE,TRUE
2020-01-05,北海道,北海道全域,100,TRUE,TRUE
2020-01-05,北海道,札幌市,98,TRUE,TRUE
2020-01-05,北海道,札幌市中央区,93,TRUE,TRUE
2020-01-06,北海道,北海道全域,99,FALSE,FALSE
2020-01-06,北海道,札幌市,98,FALSE,FALSE
2020-01-06,北海道,札幌市中央区,94,FALSE,FALSE
2020-01-07,北海道,北海道全域,99,FALSE,FALSE
2020-01-07,北海道,札幌市,98,FALSE,FALSE
2020-01-07,北海道,札幌市中央区,95,FALSE,FALSE
2020-01-08,北海道,北海道全域,98,FALSE,FALSE
2020-01-08,北海道,札幌市,98,FALSE,FALSE
2020-01-08,北海道,札幌市中央区,90,FALSE,FALSE
2020-01-09,北海道,北海道全域,97,FALSE,FALSE
2020-01-09,北海道,札幌市,97,FALSE,FALSE
2020-01-09,北海道,札幌市中央区,92,FALSE,FALSE
2020-01-10,北海道,北海道全域,101,FALSE,FALSE
2020-01-10,北海道,札幌市,102,FALSE,FALSE
2020-01-10,北海道,札幌市中央区,99,FALSE,FALSE
2020-01-11,北海道,北海道全域,100,TRUE,TRUE
2020-01-11,北海道,札幌市,102,TRUE,TRUE
2020-01-11,北海道,札幌市中央区,97,TRUE,TRUE
2020-01-12,北海道,北海道全域,100,TRUE,TRUE
2020-01-12,北海道,札幌市,99,TRUE,TRUE
2020-01-12,北海道,札幌市中央区,95,TRUE,TRUE
2020-01-13,北海道,北海道全域,101,TRUE,TRUE
2020-01-13,北海道,札幌市,100,TRUE,TRUE
2020-01-13,北海道,札幌市中央区,97,TRUE,TRUE
2020-01-14,北海道,北海道全域,99,FALSE,FALSE
2020-01-14,北海道,札幌市,98,FALSE,FALSE
2020-01-14,北海道,札幌市中央区,96,FALSE,FALSE
2020-01-15,北海道,北海道全域,102,FALSE,FALSE
2020-01-15,北海道,札幌市,100,FALSE,FALSE
2020-01-15,北海道,札幌市中央区,96,FALSE,FALSE
2020-01-16,北海道,北海道全域,103,FALSE,FALSE
2020-01-16,北海道,札幌市,101,FALSE,FALSE
2020-01-16,北海道,札幌市中央区,103,FALSE,FALSE
2020-01-17,北海道,北海道全域,103,FALSE,FALSE
2020-01-17,北海道,札幌市,103,FALSE,FALSE
2020-01-17,北海道,札幌市中央区,98,FALSE,FALSE
2020-01-18,北海道,北海道全域,101,TRUE,TRUE
2020-01-18,北海道,札幌市,100,TRUE,TRUE
2020-01-18,北海道,札幌市中央区,99,TRUE,TRUE
2020-01-19,北海道,北海道全域,102,TRUE,TRUE
2020-01-19,北海道,札幌市,101,TRUE,TRUE
2020-01-19,北海道,札幌市中央区,101,TRUE,TRUE
2020-01-20,北海道,北海道全域,100,FALSE,FALSE
2020-01-20,北海道,札幌市,100,FALSE,FALSE
2020-01-20,北海道,札幌市中央区,94,FALSE,FALSE
2020-01-21,北海道,北海道全域,97,FALSE,FALSE
2020-01-21,北海道,札幌市,97,FALSE,FALSE
2020-01-21,北海道,札幌市中央区,95,FALSE,FALSE
2020-01-22,北海道,北海道全域,100,FALSE,FALSE
2020-01-22,北海道,札幌市,99,FALSE,FALSE
2020-01-22,北海道,札幌市中央区,96,FALSE,FALSE
2020-01-23,北海道,北海道全域,104,FALSE,FALSE
2020-01-23,北海道,札幌市,100,FALSE,FALSE
2020-01-23,北海道,札幌市中央区,96,FALSE,FALSE
2020-01-24,北海道,北海道全域,99,FALSE,FALSE
2020-01-24,北海道,札幌市,99,FALSE,FALSE
2020-01-24,北海道,札幌市中央区,95,FALSE,FALSE
2020-01-25,北海道,北海道全域,98,TRUE,TRUE
2020-01-25,北海道,札幌市,97,TRUE,TRUE
2020-01-25,北海道,札幌市中央区,96,TRUE,TRUE
2020-01-26,北海道,北海道全域,98,TRUE,TRUE
2020-01-26,北海道,札幌市,96,TRUE,TRUE
2020-01-26,北海道,札幌市中央区,95,TRUE,TRUE
2020-01-27,北海道,北海道全域,101,FALSE,FALSE
2020-01-27,北海道,札幌市,100,FALSE,FALSE
2020-01-27,北海道,札幌市中央区,98,FALSE,FALSE
2020-01-28,北海道,北海道全域,100,FALSE,FALSE
2020-01-28,北海道,札幌市,99,FALSE,FALSE
2020-01-28,北海道,札幌市中央区,97,FALSE,FALSE
2020-01-29,北海道,北海道全域,97,FALSE,FALSE
2020-01-29,北海道,札幌市,97,FALSE,FALSE
2020-01-29,北海道,札幌市中央区,97,FALSE,FALSE
2020-01-30,北海道,北海道全域,96,FALSE,FALSE
2020-01-30,北海道,札幌市,98,FALSE,FALSE
2020-01-30,北海道,札幌市中央区,99,FALSE,FALSE
2020-01-31,北海道,北海道全域,100,FALSE,FALSE
2020-01-31,北海道,札幌市,100,FALSE,FALSE
2020-01-31,北海道,札幌市中央区,100,FALSE,FALSE
2020-02-01,北海道,北海道全域,102,TRUE,TRUE
2020-02-01,北海道,札幌市,101,TRUE,TRUE
2020-02-01,北海道,札幌市中央区,100,TRUE,TRUE
2020-02-02,北海道,北海道全域,96,TRUE,TRUE
2020-02-02,北海道,札幌市,94,TRUE,TRUE
2020-02-02,北海道,札幌市中央区,93,TRUE,TRUE
2020-02-03,北海道,北海道全域,101,FALSE,FALSE
2020-02-03,北海道,札幌市,99,FALSE,FALSE
2020-02-03,北海道,札幌市中央区,96,FALSE,FALSE
2020-02-04,北海道,北海道全域,97,FALSE,FALSE
2020-02-04,北海道,札幌市,97,FALSE,FALSE
2020-02-04,北海道,札幌市中央区,97,FALSE,FALSE
2020-02-05,北海道,北海道全域,98,FALSE,FALSE
2020-02-05,北海道,札幌市,98,FALSE,FALSE
2020-02-05,北海道,札幌市中央区,96,FALSE,FALSE
2020-02-06,北海道,北海道全域,96,FALSE,FALSE
2020-02-06,北海道,札幌市,96,FALSE,FALSE
2020-02-06,北海道,札幌市中央区,93,FALSE,FALSE
2020-02-07,北海道,北海道全域,100,FALSE,FALSE
2020-02-07,北海道,札幌市,100,FALSE,FALSE
2020-02-07,北海道,札幌市中央区,100,FALSE,FALSE
2020-02-08,北海道,北海道全域,96,TRUE,TRUE
2020-02-08,北海道,札幌市,95,TRUE,TRUE
2020-02-08,北海道,札幌市中央区,97,TRUE,TRUE
2020-02-09,北海道,北海道全域,88,TRUE,TRUE
2020-02-09,北海道,札幌市,87,TRUE,TRUE
2020-02-09,北海道,札幌市中央区,86,TRUE,TRUE
2020-02-10,北海道,北海道全域,108,FALSE,TRUE
2020-02-10,北海道,札幌市,118,FALSE,TRUE
2020-02-10,北海道,札幌市中央区,99,FALSE,TRUE
2020-02-11,北海道,北海道全域,87,TRUE,FALSE
2020-02-11,北海道,札幌市,77,TRUE,FALSE
2020-02-11,北海道,札幌市中央区,84,TRUE,FALSE
2020-02-12,北海道,北海道全域,98,FALSE,FALSE
2020-02-12,北海道,札幌市,96,FALSE,FALSE
2020-02-12,北海道,札幌市中央区,92,FALSE,FALSE
2020-02-13,北海道,北海道全域,97,FALSE,FALSE
2020-02-13,北海道,札幌市,97,FALSE,FALSE
2020-02-13,北海道,札幌市中央区,91,FALSE,FALSE
2020-02-14,北海道,北海道全域,98,FALSE,FALSE
2020-02-14,北海道,札幌市,96,FALSE,FALSE
2020-02-14,北海道,札幌市中央区,91,FALSE,FALSE
2020-02-15,北海道,北海道全域,96,TRUE,TRUE
2020-02-15,北海道,札幌市,95,TRUE,TRUE
2020-02-15,北海道,札幌市中央区,93,TRUE,TRUE
2020-02-16,北海道,北海道全域,93,TRUE,TRUE
2020-02-16,北海道,札幌市,93,TRUE,TRUE
2020-02-16,北海道,札幌市中央区,88,TRUE,TRUE
2020-02-17,北海道,北海道全域,93,FALSE,FALSE
2020-02-17,北海道,札幌市,94,FALSE,FALSE
2020-02-17,北海道,札幌市中央区,88,FALSE,FALSE
2020-02-18,北海道,北海道全域,95,FALSE,FALSE
2020-02-18,北海道,札幌市,94,FALSE,FALSE
2020-02-18,北海道,札幌市中央区,91,FALSE,FALSE
2020-02-19,北海道,北海道全域,95,FALSE,FALSE
2020-02-19,北海道,札幌市,94,FALSE,FALSE
2020-02-19,北海道,札幌市中央区,89,FALSE,FALSE
2020-02-20,北海道,北海道全域,97,FALSE,FALSE
2020-02-20,北海道,札幌市,95,FALSE,FALSE
2020-02-20,北海道,札幌市中央区,90,FALSE,FALSE
2020-02-21,北海道,北海道全域,94,FALSE,FALSE
2020-02-21,北海道,札幌市,93,FALSE,FALSE
2020-02-21,北海道,札幌市中央区,91,FALSE,FALSE
2020-02-22,北海道,北海道全域,91,TRUE,TRUE
2020-02-22,北海道,札幌市,92,TRUE,TRUE
2020-02-22,北海道,札幌市中央区,91,TRUE,TRUE
2020-02-23,北海道,北海道全域,82,TRUE,TRUE
2020-02-23,北海道,札幌市,82,TRUE,TRUE
2020-02-23,北海道,札幌市中央区,82,TRUE,TRUE
2020-02-24,北海道,北海道全域,82,TRUE,FALSE
2020-02-24,北海道,札幌市,73,TRUE,FALSE
2020-02-24,北海道,札幌市中央区,85,TRUE,FALSE
2020-02-25,北海道,北海道全域,94,FALSE,FALSE
2020-02-25,北海道,札幌市,93,FALSE,FALSE
2020-02-25,北海道,札幌市中央区,89,FALSE,FALSE
2020-02-26,北海道,北海道全域,94,FALSE,FALSE
2020-02-26,北海道,札幌市,95,FALSE,FALSE
2020-02-26,北海道,札幌市中央区,89,FALSE,FALSE
2020-02-27,北海道,北海道全域,91,FALSE,FALSE
2020-02-27,北海道,札幌市,92,FALSE,FALSE
2020-02-27,北海道,札幌市中央区,88,FALSE,FALSE
2020-02-28,北海道,北海道全域,89,FALSE,FALSE
2020-02-28,北海道,札幌市,89,FALSE,FALSE
2020-02-28,北海道,札幌市中央区,87,FALSE,FALSE
2020-02-29,北海道,北海道全域,74,TRUE,TRUE
2020-02-29,北海道,札幌市,76,TRUE,TRUE
2020-02-29,北海道,札幌市中央区,74,TRUE,TRUE
2020-03-01,北海道,北海道全域,63,TRUE,TRUE
2020-03-01,北海道,札幌市,66,TRUE,TRUE
2020-03-01,北海道,札幌市中央区,64,TRUE,TRUE
2020-03-02,北海道,北海道全域,88,FALSE,FALSE
2020-03-02,北海道,札幌市,89,FALSE,FALSE
2020-03-02,北海道,札幌市中央区,82,FALSE,FALSE
2020-03-03,北海道,北海道全域,87,FALSE,FALSE
2020-03-03,北海道,札幌市,87,FALSE,FALSE
2020-03-03,北海道,札幌市中央区,82,FALSE,FALSE
2020-03-04,北海道,北海道全域,89,FALSE,FALSE
2020-03-04,北海道,札幌市,88,FALSE,FALSE
2020-03-04,北海道,札幌市中央区,86,FALSE,FALSE
2020-03-05,北海道,北海道全域,80,FALSE,FALSE
2020-03-05,北海道,札幌市,84,FALSE,FALSE
2020-03-05,北海道,札幌市中央区,80,FALSE,FALSE
2020-03-06,北海道,北海道全域,83,FALSE,FALSE
2020-03-06,北海道,札幌市,85,FALSE,FALSE
2020-03-06,北海道,札幌市中央区,80,FALSE,FALSE
2020-03-07,北海道,北海道全域,78,TRUE,TRUE
2020-03-07,北海道,札幌市,78,TRUE,TRUE
2020-03-07,北海道,札幌市中央区,77,TRUE,TRUE
2020-03-08,北海道,北海道全域,73,TRUE,TRUE
2020-03-08,北海道,札幌市,75,TRUE,TRUE
2020-03-08,北海道,札幌市中央区,76,TRUE,TRUE
2020-03-09,北海道,北海道全域,91,FALSE,FALSE
2020-03-09,北海道,札幌市,90,FALSE,FALSE
2020-03-09,北海道,札幌市中央区,84,FALSE,FALSE
2020-03-10,北海道,北海道全域,89,FALSE,FALSE
2020-03-10,北海道,札幌市,88,FALSE,FALSE
2020-03-10,北海道,札幌市中央区,80,FALSE,FALSE
2020-03-11,北海道,北海道全域,86,FALSE,FALSE
2020-03-11,北海道,札幌市,86,FALSE,FALSE
2020-03-11,北海道,札幌市中央区,80,FALSE,FALSE
2020-03-12,北海道,北海道全域,89,FALSE,FALSE
2020-03-12,北海道,札幌市,88,FALSE,FALSE
2020-03-12,北海道,札幌市中央区,84,FALSE,FALSE
2020-03-13,北海道,北海道全域,87,FALSE,FALSE
2020-03-13,北海道,札幌市,87,FALSE,FALSE
2020-03-13,北海道,札幌市中央区,82,FALSE,FALSE
2020-03-14,北海道,北海道全域,84,TRUE,TRUE
2020-03-14,北海道,札幌市,83,TRUE,TRUE
2020-03-14,北海道,札幌市中央区,81,TRUE,TRUE
2020-03-15,北海道,北海道全域,79,TRUE,TRUE
2020-03-15,北海道,札幌市,78,TRUE,TRUE
2020-03-15,北海道,札幌市中央区,79,TRUE,TRUE
2020-03-16,北海道,北海道全域,90,FALSE,FALSE
2020-03-16,北海道,札幌市,89,FALSE,FALSE
2020-03-16,北海道,札幌市中央区,83,FALSE,FALSE
2020-03-17,北海道,北海道全域,91,FALSE,FALSE
2020-03-17,北海道,札幌市,90,FALSE,FALSE
2020-03-17,北海道,札幌市中央区,84,FALSE,FALSE
2020-03-18,北海道,北海道全域,89,FALSE,FALSE
2020-03-18,北海道,札幌市,90,FALSE,FALSE
2020-03-18,北海道,札幌市中央区,85,FALSE,FALSE
2020-03-19,北海道,北海道全域,102,FALSE,TRUE
2020-03-19,北海道,札幌市,109,FALSE,TRUE
2020-03-19,北海道,札幌市中央区,94,FALSE,TRUE
2020-03-20,北海道,北海道全域,80,TRUE,FALSE
2020-03-20,北海道,札幌市,74,TRUE,FALSE
2020-03-20,北海道,札幌市中央区,81,TRUE,FALSE
2020-03-21,北海道,北海道全域,89,TRUE,TRUE
2020-03-21,北海道,札幌市,89,TRUE,TRUE
2020-03-21,北海道,札幌市中央区,91,TRUE,TRUE
2020-03-22,北海道,北海道全域,89,TRUE,TRUE
2020-03-22,北海道,札幌市,88,TRUE,TRUE
2020-03-22,北海道,札幌市中央区,91,TRUE,TRUE
2020-03-23,北海道,北海道全域,91,FALSE,FALSE
2020-03-23,北海道,札幌市,92,FALSE,FALSE
2020-03-23,北海道,札幌市中央区,89,FALSE,FALSE
2020-03-24,北海道,北海道全域,90,FALSE,FALSE
2020-03-24,北海道,札幌市,90,FALSE,FALSE
2020-03-24,北海道,札幌市中央区,88,FALSE,FALSE
2020-03-25,北海道,北海道全域,94,FALSE,FALSE
2020-03-25,北海道,札幌市,94,FALSE,FALSE
2020-03-25,北海道,札幌市中央区,87,FALSE,FALSE
2020-03-26,北海道,北海道全域,93,FALSE,FALSE
2020-03-26,北海道,札幌市,93,FALSE,FALSE
2020-03-26,北海道,札幌市中央区,88,FALSE,FALSE
2020-03-27,北海道,北海道全域,90,FALSE,FALSE
2020-03-27,北海道,札幌市,90,FALSE,FALSE
2020-03-27,北海道,札幌市中央区,88,FALSE,FALSE
2020-03-28,北海道,北海道全域,85,TRUE,TRUE
2020-03-28,北海道,札幌市,85,TRUE,TRUE
2020-03-28,北海道,札幌市中央区,84,TRUE,TRUE
2020-03-29,北海道,北海道全域,85,TRUE,TRUE
2020-03-29,北海道,札幌市,84,TRUE,TRUE
2020-03-29,北海道,札幌市中央区,82,TRUE,TRUE
2020-03-30,北海道,北海道全域,94,FALSE,FALSE
2020-03-30,北海道,札幌市,94,FALSE,FALSE
2020-03-30,北海道,札幌市中央区,91,FALSE,FALSE
2020-03-31,北海道,北海道全域,93,FALSE,FALSE
2020-03-31,北海道,札幌市,93,FALSE,FALSE
2020-03-31,北海道,札幌市中央区,85,FALSE,FALSE
2020-04-01,北海道,北海道全域,91,FALSE,FALSE
2020-04-01,北海道,札幌市,92,FALSE,FALSE
2020-04-01,北海道,札幌市中央区,87,FALSE,FALSE
2020-04-02,北海道,北海道全域,89,FALSE,FALSE
2020-04-02,北海道,札幌市,89,FALSE,FALSE
2020-04-02,北海道,札幌市中央区,83,FALSE,FALSE
2020-04-03,北海道,北海道全域,92,FALSE,FALSE
2020-04-03,北海道,札幌市,92,FALSE,FALSE
2020-04-03,北海道,札幌市中央区,89,FALSE,FALSE
2020-04-04,北海道,北海道全域,87,TRUE,TRUE
2020-04-04,北海道,札幌市,85,TRUE,TRUE
2020-04-04,北海道,札幌市中央区,84,TRUE,TRUE
2020-04-05,北海道,北海道全域,82,TRUE,TRUE
2020-04-05,北海道,札幌市,81,TRUE,TRUE
2020-04-05,北海道,札幌市中央区,77,TRUE,TRUE
2020-04-06,北海道,北海道全域,90,FALSE,FALSE
2020-04-06,北海道,札幌市,91,FALSE,FALSE
2020-04-06,北海道,札幌市中央区,89,FALSE,FALSE
2020-04-07,北海道,北海道全域,91,FALSE,FALSE
2020-04-07,北海道,札幌市,90,FALSE,FALSE
2020-04-07,北海道,札幌市中央区,85,FALSE,FALSE
2020-04-08,北海道,北海道全域,90,FALSE,FALSE
2020-04-08,北海道,札幌市,89,FALSE,FALSE
2020-04-08,北海道,札幌市中央区,83,FALSE,FALSE
2020-04-09,北海道,北海道全域,87,FALSE,FALSE
2020-04-09,北海道,札幌市,88,FALSE,FALSE
2020-04-09,北海道,札幌市中央区,80,FALSE,FALSE
2020-04-10,北海道,北海道全域,88,FALSE,FALSE
2020-04-10,北海道,札幌市,87,FALSE,FALSE
2020-04-10,北海道,札幌市中央区,82,FALSE,FALSE
2020-04-11,北海道,北海道全域,79,TRUE,TRUE
2020-04-11,北海道,札幌市,78,TRUE,TRUE
2020-04-11,北海道,札幌市中央区,76,TRUE,TRUE
2020-04-12,北海道,北海道全域,78,TRUE,TRUE
2020-04-12,北海道,札幌市,76,TRUE,TRUE
2020-04-12,北海道,札幌市中央区,75,TRUE,TRUE
2020-04-13,北海道,北海道全域,90,FALSE,FALSE
2020-04-13,北海道,札幌市,89,FALSE,FALSE
2020-04-13,北海道,札幌市中央区,85,FALSE,FALSE
2020-04-14,北海道,北海道全域,88,FALSE,FALSE
2020-04-14,北海道,札幌市,85,FALSE,FALSE
2020-04-14,北海道,札幌市中央区,84,FALSE,FALSE
2020-04-15,北海道,北海道全域,86,FALSE,FALSE
2020-04-15,北海道,札幌市,84,FALSE,FALSE
2020-04-15,北海道,札幌市中央区,81,FALSE,FALSE
2020-04-16,北海道,北海道全域,87,FALSE,FALSE
2020-04-16,北海道,札幌市,84,FALSE,FALSE
2020-04-16,北海道,札幌市中央区,81,FALSE,FALSE
2020-04-17,北海道,北海道全域,86,FALSE,FALSE
2020-04-17,北海道,札幌市,85,FALSE,FALSE
2020-04-17,北海道,札幌市中央区,84,FALSE,FALSE
2020-04-18,北海道,北海道全域,74,TRUE,TRUE
2020-04-18,北海道,札幌市,71,TRUE,TRUE
2020-04-18,北海道,札幌市中央区,76,TRUE,TRUE
2020-04-19,北海道,北海道全域,71,TRUE,TRUE
2020-04-19,北海道,札幌市,69,TRUE,TRUE
2020-04-19,北海道,札幌市中央区,74,TRUE,TRUE
2020-04-20,北海道,北海道全域,81,FALSE,FALSE
2020-04-20,北海道,札幌市,79,FALSE,FALSE
2020-04-20,北海道,札幌市中央区,78,FALSE,FALSE
2020-04-21,北海道,北海道全域,81,FALSE,FALSE
2020-04-21,北海道,札幌市,78,FALSE,FALSE
2020-04-21,北海道,札幌市中央区,78,FALSE,FALSE
2020-01-01,青森県,青森県全域,88,TRUE,FALSE
2020-01-01,青森県,青森市,89,TRUE,FALSE
2020-01-02,青森県,青森県全域,110,FALSE,FALSE
2020-01-02,青森県,青森市,120,FALSE,FALSE
2020-01-03,青森県,青森県全域,109,FALSE,FALSE
2020-01-03,青森県,青森市,131,FALSE,FALSE
2020-01-04,青森県,青森県全域,105,TRUE,TRUE
2020-01-04,青森県,青森市,107,TRUE,TRUE
2020-01-05,青森県,青森県全域,103,TRUE,TRUE
2020-01-05,青森県,青森市,109,TRUE,TRUE
2020-01-06,青森県,青森県全域,101,FALSE,FALSE
2020-01-06,青森県,青森市,98,FALSE,FALSE
2020-01-07,青森県,青森県全域,102,FALSE,FALSE
2020-01-07,青森県,青森市,100,FALSE,FALSE
2020-01-08,青森県,青森県全域,98,FALSE,FALSE
2020-01-08,青森県,青森市,98,FALSE,FALSE
2020-01-09,青森県,青森県全域,96,FALSE,FALSE
2020-01-09,青森県,青森市,94,FALSE,FALSE
2020-01-10,青森県,青森県全域,102,FALSE,FALSE
2020-01-10,青森県,青森市,105,FALSE,FALSE
2020-01-11,青森県,青森県全域,99,TRUE,TRUE
2020-01-11,青森県,青森市,98,TRUE,TRUE
2020-01-12,青森県,青森県全域,102,TRUE,TRUE
2020-01-12,青森県,青森市,99,TRUE,TRUE
2020-01-13,青森県,青森県全域,99,TRUE,TRUE
2020-01-13,青森県,青森市,101,TRUE,TRUE
2020-01-14,青森県,青森県全域,99,FALSE,FALSE
2020-01-14,青森県,青森市,105,FALSE,FALSE
2020-01-15,青森県,青森県全域,103,FALSE,FALSE
2020-01-15,青森県,青森市,99,FALSE,FALSE
2020-01-16,青森県,青森県全域,102,FALSE,FALSE
2020-01-16,青森県,青森市,101,FALSE,FALSE
2020-01-17,青森県,青森県全域,104,FALSE,FALSE
2020-01-17,青森県,青森市,100,FALSE,FALSE
2020-01-18,青森県,青森県全域,103,TRUE,TRUE
2020-01-18,青森県,青森市,105,TRUE,TRUE
2020-01-19,青森県,青森県全域,103,TRUE,TRUE
2020-01-19,青森県,青森市,103,TRUE,TRUE
2020-01-20,青森県,青森県全域,103,FALSE,FALSE
2020-01-20,青森県,青森市,103,FALSE,FALSE
2020-01-21,青森県,青森県全域,99,FALSE,FALSE
2020-01-21,青森県,青森市,105,FALSE,FALSE
2020-01-22,青森県,青森県全域,101,FALSE,FALSE
2020-01-22,青森県,青森市,109,FALSE,FALSE
2020-01-23,青森県,青森県全域,104,FALSE,FALSE
2020-01-23,青森県,青森市,115,FALSE,FALSE
2020-01-24,青森県,青森県全域,104,FALSE,FALSE
2020-01-24,青森県,青森市,109,FALSE,FALSE
2020-01-25,青森県,青森県全域,105,TRUE,TRUE
2020-01-25,青森県,青森市,108,TRUE,TRUE
2020-01-26,青森県,青森県全域,105,TRUE,TRUE
2020-01-26,青森県,青森市,110,TRUE,TRUE
2020-01-27,青森県,青森県全域,102,FALSE,FALSE
2020-01-27,青森県,青森市,102,FALSE,FALSE
2020-01-28,青森県,青森県全域,100,FALSE,FALSE
2020-01-28,青森県,青森市,101,FALSE,FALSE
2020-01-29,青森県,青森県全域,98,FALSE,FALSE
2020-01-29,青森県,青森市,95,FALSE,FALSE
2020-01-30,青森県,青森県全域,100,FALSE,FALSE
2020-01-30,青森県,青森市,95,FALSE,FALSE
2020-01-31,青森県,青森県全域,102,FALSE,FALSE
2020-01-31,青森県,青森市,96,FALSE,FALSE
2020-02-01,青森県,青森県全域,103,TRUE,TRUE
2020-02-01,青森県,青森市,104,TRUE,TRUE
2020-02-02,青森県,青森県全域,101,TRUE,TRUE
2020-02-02,青森県,青森市,107,TRUE,TRUE
2020-02-03,青森県,青森県全域,101,FALSE,FALSE
2020-02-03,青森県,青森市,90,FALSE,FALSE
2020-02-04,青森県,青森県全域,98,FALSE,FALSE
2020-02-04,青森県,青森市,95,FALSE,FALSE
2020-02-05,青森県,青森県全域,95,FALSE,FALSE
2020-02-05,青森県,青森市,91,FALSE,FALSE
2020-02-06,青森県,青森県全域,95,FALSE,FALSE
2020-02-06,青森県,青森市,89,FALSE,FALSE
2020-02-07,青森県,青森県全域,101,FALSE,FALSE
2020-02-07,青森県,青森市,93,FALSE,FALSE
2020-02-08,青森県,青森県全域,95,TRUE,TRUE
2020-02-08,青森県,青森市,95,TRUE,TRUE
2020-02-09,青森県,青森県全域,84,TRUE,TRUE
2020-02-09,青森県,青森市,75,TRUE,TRUE
2020-02-10,青森県,青森県全域,105,FALSE,TRUE
2020-02-10,青森県,青森市,96,FALSE,TRUE
2020-02-11,青森県,青森県全域,92,TRUE,FALSE
2020-02-11,青森県,青森市,99,TRUE,FALSE
2020-02-12,青森県,青森県全域,102,FALSE,FALSE
2020-02-12,青森県,青森市,102,FALSE,FALSE
2020-02-13,青森県,青森県全域,99,FALSE,FALSE
2020-02-13,青森県,青森市,94,FALSE,FALSE
2020-02-14,青森県,青森県全域,103,FALSE,FALSE
2020-02-14,青森県,青森市,102,FALSE,FALSE
2020-02-15,青森県,青森県全域,102,TRUE,TRUE
2020-02-15,青森県,青森市,101,TRUE,TRUE
2020-02-16,青森県,青森県全域,94,TRUE,TRUE
2020-02-16,青森県,青森市,94,TRUE,TRUE
2020-02-17,青森県,青森県全域,98,FALSE,FALSE
2020-02-17,青森県,青森市,96,FALSE,FALSE
2020-02-18,青森県,青森県全域,97,FALSE,FALSE
2020-02-18,青森県,青森市,95,FALSE,FALSE
2020-02-19,青森県,青森県全域,99,FALSE,FALSE
2020-02-19,青森県,青森市,91,FALSE,FALSE
2020-02-20,青森県,青森県全域,99,FALSE,FALSE
2020-02-20,青森県,青森市,99,FALSE,FALSE
2020-02-21,青森県,青森県全域,96,FALSE,FALSE
2020-02-21,青森県,青森市,96,FALSE,FALSE
2020-02-22,青森県,青森県全域,97,TRUE,TRUE
2020-02-22,青森県,青森市,102,TRUE,TRUE
2020-02-23,青森県,青森県全域,95,TRUE,TRUE
2020-02-23,青森県,青森市,94,TRUE,TRUE
2020-02-24,青森県,青森県全域,95,TRUE,FALSE
2020-02-24,青森県,青森市,97,TRUE,FALSE
2020-02-25,青森県,青森県全域,101,FALSE,FALSE
2020-02-25,青森県,青森市,105,FALSE,FALSE
2020-02-26,青森県,青森県全域,97,FALSE,FALSE
2020-02-26,青森県,青森市,96,FALSE,FALSE
2020-02-27,青森県,青森県全域,96,FALSE,FALSE
2020-02-27,青森県,青森市,98,FALSE,FALSE
2020-02-28,青森県,青森県全域,98,FALSE,FALSE
2020-02-28,青森県,青森市,95,FALSE,FALSE
2020-02-29,青森県,青森県全域,91,TRUE,TRUE
2020-02-29,青森県,青森市,84,TRUE,TRUE
2020-03-01,青森県,青森県全域,86,TRUE,TRUE
2020-03-01,青森県,青森市,77,TRUE,TRUE
2020-03-02,青森県,青森県全域,96,FALSE,FALSE
2020-03-02,青森県,青森市,89,FALSE,FALSE
2020-03-03,青森県,青森県全域,92,FALSE,FALSE
2020-03-03,青森県,青森市,87,FALSE,FALSE
2020-03-04,青森県,青森県全域,94,FALSE,FALSE
2020-03-04,青森県,青森市,89,FALSE,FALSE
2020-03-05,青森県,青森県全域,93,FALSE,FALSE
2020-03-05,青森県,青森市,88,FALSE,FALSE
2020-03-06,青森県,青森県全域,91,FALSE,FALSE
2020-03-06,青森県,青森市,88,FALSE,FALSE
2020-03-07,青森県,青森県全域,87,TRUE,TRUE
2020-03-07,青森県,青森市,83,TRUE,TRUE
2020-03-08,青森県,青森県全域,86,TRUE,TRUE
2020-03-08,青森県,青森市,81,TRUE,TRUE
2020-03-09,青森県,青森県全域,97,FALSE,FALSE
2020-03-09,青森県,青森市,92,FALSE,FALSE
2020-03-10,青森県,青森県全域,93,FALSE,FALSE
2020-03-10,青森県,青森市,90,FALSE,FALSE
2020-03-11,青森県,青森県全域,95,FALSE,FALSE
2020-03-11,青森県,青森市,88,FALSE,FALSE
2020-03-12,青森県,青森県全域,96,FALSE,FALSE
2020-03-12,青森県,青森市,91,FALSE,FALSE
2020-03-13,青森県,青森県全域,93,FALSE,FALSE
2020-03-13,青森県,青森市,85,FALSE,FALSE
